hour,time,de_emsys_wind_onoff_da [in MW],de_emsys_wind_onoff_id [in MW],de_emsys_pv_da [in MW],de_emsys_pv_id [in MW],da h [in EUR/MWh],id_qh_p  [in EUR/MWh],id_h_p  [in EUR/MWh],rebap  [in EUR/MWh]
13,2021-01-28 13:15,9365.00,11455.00,2051.00,2363.00,60.08,55.17,54.22,34.77
13,2021-01-28 13:30,9475.00,11511.00,1975.00,2429.00,60.08,52.80,54.22,40.70
13,2021-01-28 13:45,9589.00,11502.00,1872.00,2501.00,60.08,43.76,54.22,28.98
14,2021-01-28 14:00,9697.00,11506.00,1750.00,2322.00,59.60,45.82,51.74,29.32
14,2021-01-28 14:15,9837.00,11485.00,1602.00,2387.00,59.60,45.09,51.74,77.75
14,2021-01-28 14:30,9999.00,11433.00,1440.00,2146.00,59.60,49.18,51.74,74.00
14,2021-01-28 14:45,10154.00,11342.00,1262.00,2132.00,59.60,49.14,51.74,63.70
15,2021-01-28 15:00,10305.00,11271.00,1071.00,1844.00,56.71,45.14,50.48,58.92
15,2021-01-28 15:15,10515.00,11214.00,876.00,1554.00,56.71,48.57,50.48,67.60
15,2021-01-28 15:30,10719.00,11286.00,671.00,1213.00,56.71,56.70,50.48,82.88
15,2021-01-28 15:45,10922.00,11238.00,475.00,926.00,56.71,61.00,50.48,92.19
16,2021-01-28 16:00,11123.00,11108.00,301.00,610.00,55.00,56.66,57.42,79.66
16,2021-01-28 16:15,11317.00,11031.00,168.00,380.00,55.00,59.85,57.42,76.12
16,2021-01-28 16:30,11503.00,11018.00,77.00,188.00,55.00,59.38,57.42,49.38
16,2021-01-28 16:45,11688.00,11037.00,26.00,67.00,55.00,63.87,57.42,50.34
17,2021-01-28 17:00,11865.00,11140.00,5.00,12.00,60.62,51.96,61.53,37.23
17,2021-01-28 17:15,12014.00,11319.00,0.00,0.00,60.62,59.99,61.53,41.33
17,2021-01-28 17:30,12195.00,11749.00,0.00,0.00,60.62,62.99,61.53,64.37
17,2021-01-28 17:45,12360.00,12141.00,0.00,0.00,60.62,65.04,61.53,40.03
18,2021-01-28 18:00,12526.00,12351.00,0.00,0.00,63.33,68.33,62.61,92.59
18,2021-01-28 18:15,12720.00,12713.00,0.00,0.00,63.33,62.77,62.61,25.63
18,2021-01-28 18:30,12941.00,13095.00,0.00,0.00,63.33,63.00,62.61,25.63
18,2021-01-28 18:45,13236.00,13423.00,0.00,0.00,63.33,53.04,62.61,25.63
19,2021-01-28 19:00,13492.00,14026.00,0.00,0.00,60.70,65.30,57.96,37.93
19,2021-01-28 19:15,13609.00,14141.00,0.00,0.00,60.70,56.05,57.96,34.96
19,2021-01-28 19:30,13664.00,14001.00,0.00,0.00,60.70,47.64,57.96,92.59
19,2021-01-28 19:45,13680.00,13804.00,0.00,0.00,60.70,45.35,57.96,-42.75
20,2021-01-28 20:00,13672.00,13593.00,0.00,0.00,54.92,72.21,56.09,86.05
20,2021-01-28 20:15,13659.00,13741.00,0.00,0.00,54.92,67.03,56.09,81.52
20,2021-01-28 20:30,13611.00,13821.00,0.00,0.00,54.92,51.84,56.09,71.32
20,2021-01-28 20:45,13558.00,13658.00,0.00,0.00,54.92,41.24,56.09,60.61
21,2021-01-28 21:00,13503.00,13117.00,0.00,0.00,52.02,57.80,52.97,95.66
21,2021-01-28 21:15,13503.00,12824.00,0.00,0.00,52.02,62.21,52.97,84.26
21,2021-01-28 21:30,13500.00,12683.00,0.00,0.00,52.02,57.10,52.97,106.36
21,2021-01-28 21:45,13485.00,12157.00,0.00,0.00,52.02,51.41,52.97,74.54
22,2021-01-28 22:00,13286.00,11629.00,0.00,0.00,51.02,62.10,52.66,84.60
22,2021-01-28 22:15,13169.00,11425.00,0.00,0.00,51.02,51.48,52.66,85.51
22,2021-01-28 22:30,13029.00,11215.00,0.00,0.00,51.02,57.84,52.66,16.13
22,2021-01-28 22:45,12884.00,11288.00,0.00,0.00,51.02,46.75,52.66,20.50
23,2021-01-28 23:00,12750.00,11090.00,0.00,0.00,45.51,57.08,46.08,7.40
23,2021-01-28 23:15,12584.00,11088.00,0.00,0.00,45.51,44.52,46.08,-10.98
23,2021-01-28 23:30,12430.00,11377.00,0.00,0.00,45.51,45.84,46.08,-4.69
23,2021-01-28 23:45,12270.00,11619.00,0.00,0.00,45.51,35.19,46.08,6.23
0,2021-01-29 00:00,12932.00,12203.00,0.00,0.00,42.71,54.53,43.51,15.29
0,2021-01-29 00:15,13026.00,12700.00,0.00,0.00,42.71,43.56,43.51,20.19
0,2021-01-29 00:30,13132.00,13123.00,0.00,0.00,42.71,36.55,43.51,170.76
0,2021-01-29 00:45,13213.00,13312.00,0.00,0.00,42.71,26.42,43.51,17.86
1,2021-01-29 01:00,13337.00,13550.00,0.00,0.00,39.86,53.55,39.57,107.75
1,2021-01-29 01:15,13574.00,13744.00,0.00,0.00,39.86,42.85,39.57,82.37
1,2021-01-29 01:30,13837.00,13591.00,0.00,0.00,39.86,39.27,39.57,50.89
1,2021-01-29 01:45,14129.00,13801.00,0.00,0.00,39.86,36.46,39.57,-12.50
2,2021-01-29 02:00,14429.00,14050.00,0.00,0.00,38.42,46.01,40.71,68.83
2,2021-01-29 02:15,14740.00,14400.00,0.00,0.00,38.42,48.60,40.71,7.11
2,2021-01-29 02:30,15092.00,14674.00,0.00,0.00,38.42,44.92,40.71,15.29
2,2021-01-29 02:45,15296.00,15201.00,0.00,0.00,38.42,33.98,40.71,-7.13
3,2021-01-29 03:00,15606.00,15452.00,0.00,0.00,37.85,50.22,38.82,23.78
3,2021-01-29 03:15,15747.00,15765.00,0.00,0.00,37.85,40.23,38.82,12.29
3,2021-01-29 03:30,16127.00,16157.00,0.00,0.00,37.85,37.35,38.82,27.04
3,2021-01-29 03:45,16514.00,16733.00,0.00,0.00,37.85,26.63,38.82,83.65
4,2021-01-29 04:00,16752.00,17097.00,0.00,0.00,37.61,37.60,38.47,469.33
4,2021-01-29 04:15,17218.00,17576.00,0.00,0.00,37.61,37.15,38.47,-69.96
4,2021-01-29 04:30,17667.00,18069.00,0.00,0.00,37.61,47.11,38.47,26.08
4,2021-01-29 04:45,18114.00,18510.00,0.00,0.00,37.61,45.59,38.47,9.47
5,2021-01-29 05:00,18558.00,19250.00,0.00,0.00,39.83,44.69,42.38,-26.50
5,2021-01-29 05:15,19110.00,19947.00,0.00,0.00,39.83,37.54,42.38,10.97
5,2021-01-29 05:30,19696.00,20572.00,0.00,0.00,39.83,37.00,42.38,18.04
5,2021-01-29 05:45,20231.00,21197.00,0.00,0.00,39.83,35.61,42.38,11.76
6,2021-01-29 06:00,21153.00,22279.00,0.00,0.00,45.00,27.29,42.38,-135.71
6,2021-01-29 06:15,21697.00,22875.00,0.00,0.00,45.00,39.80,42.38,-155.39
6,2021-01-29 06:30,22217.00,23715.00,0.00,0.00,45.00,39.75,42.38,-13.76
6,2021-01-29 06:45,22670.00,24216.00,0.00,0.00,45.00,41.86,42.38,2.01
7,2021-01-29 07:00,23049.00,24268.00,0.00,0.00,55.42,46.78,58.44,51.05
7,2021-01-29 07:15,23474.00,24776.00,0.00,0.00,55.42,55.74,58.44,64.47
7,2021-01-29 07:30,23916.00,24979.00,0.00,0.00,55.42,63.76,58.44,86.34
7,2021-01-29 07:45,24359.00,25614.00,4.00,4.00,55.42,62.23,58.44,-19.64
8,2021-01-29 08:00,25161.00,26096.00,36.00,39.00,58.56,62.24,57.35,77.77
8,2021-01-29 08:15,25627.00,26721.00,123.00,124.00,58.56,59.46,57.35,74.50
8,2021-01-29 08:30,26045.00,27046.00,273.00,270.00,58.56,56.31,57.35,82.20
8,2021-01-29 08:45,26485.00,27353.00,471.00,438.00,58.56,52.00,57.35,85.15
9,2021-01-29 09:00,26927.00,27401.00,701.00,664.00,58.88,60.61,56.41,-57.21
9,2021-01-29 09:15,27149.00,27578.00,952.00,932.00,58.88,61.47,56.41,36.37
9,2021-01-29 09:30,27367.00,27656.00,1215.00,1256.00,58.88,56.47,56.41,27.53
9,2021-01-29 09:45,27571.00,27683.00,1483.00,1656.00,58.88,54.63,56.41,25.17
10,2021-01-29 10:00,27769.00,28001.00,1767.00,2044.00,56.67,55.22,55.73,33.88
10,2021-01-29 10:15,27818.00,27975.00,2074.00,2385.00,56.67,54.77,55.73,20.64
10,2021-01-29 10:30,27865.00,28118.00,2389.00,2997.00,56.67,50.67,55.73,26.91
10,2021-01-29 10:45,27897.00,28027.00,2712.00,3612.00,56.67,45.12,55.73,20.34
11,2021-01-29 11:00,27924.00,28309.00,3055.00,3967.00,54.73,40.26,47.61,21.81
11,2021-01-29 11:15,27838.00,28289.00,3398.00,4553.00,54.73,42.73,47.61,28.68
11,2021-01-29 11:30,27712.00,28306.00,3695.00,5018.00,54.73,38.95,47.61,83.81
11,2021-01-29 11:45,27586.00,28281.00,3959.00,5467.00,54.73,32.83,47.61,86.60
12,2021-01-29 12:00,27447.00,27935.00,4227.00,5630.00,53.42,55.08,45.58,19.29
12,2021-01-29 12:15,27285.00,27729.00,4478.00,5772.00,53.42,45.36,45.58,21.03
12,2021-01-29 12:30,27097.00,27453.00,4634.00,6095.00,53.42,44.55,45.58,21.03
12,2021-01-29 12:45,26872.00,27417.00,4683.00,6226.00,53.42,37.42,45.58,16.19
13,2021-01-29 13:00,26595.00,27398.00,4687.00,6159.00,49.01,40.39,41.04,-69.85
13,2021-01-29 13:15,26308.00,27312.00,4629.00,5906.00,49.01,32.41,41.04,8.88
13,2021-01-29 13:30,25956.00,27336.00,4491.00,5666.00,49.01,31.11,41.04,7.53
13,2021-01-29 13:45,25665.00,27040.00,4295.00,5527.00,49.01,23.04,41.04,-9.77
14,2021-01-29 14:00,25380.00,27145.00,4083.00,5078.00,46.02,26.40,39.35,118.71
14,2021-01-29 14:15,25101.00,27395.00,3830.00,4744.00,46.02,31.12,39.35,88.04
14,2021-01-29 14:30,24445.00,27063.00,3487.00,4164.00,46.02,33.47,39.35,101.20
14,2021-01-29 14:45,24186.00,27397.00,3058.00,3762.00,46.02,41.91,39.35,75.65
15,2021-01-29 15:00,23744.00,27049.00,2618.00,3099.00,50.69,19.48,39.78,102.86
15,2021-01-29 15:15,24776.00,26733.00,2176.00,2758.00,50.69,36.50,39.78,90.33
15,2021-01-29 15:30,24574.00,26622.00,1734.00,2095.00,50.69,40.69,39.78,115.05
15,2021-01-29 15:45,24379.00,26433.00,1303.00,1493.00,50.69,52.85,39.78,18.32
16,2021-01-29 16:00,24195.00,26285.00,900.00,986.00,54.98,32.39,43.61,26.98
16,2021-01-29 16:15,23929.00,26120.00,547.00,554.00,54.98,35.57,43.61,21.91
16,2021-01-29 16:30,23671.00,25778.00,272.00,294.00,54.98,49.96,43.61,18.32
16,2021-01-29 16:45,23408.00,25649.00,103.00,121.00,54.98,54.67,43.61,22.68
17,2021-01-29 17:00,23139.00,25217.00,20.00,24.00,59.54,40.51,51.09,-21.35
17,2021-01-29 17:15,22919.00,24901.00,0.00,1.00,59.54,44.28,51.09,-22.73
17,2021-01-29 17:30,22776.00,24716.00,0.00,0.00,59.54,50.72,51.09,73.02
17,2021-01-29 17:45,22627.00,24409.00,0.00,0.00,59.54,58.40,51.09,92.59
18,2021-01-29 18:00,22512.00,24438.00,0.00,0.00,60.79,52.46,53.67,33.76
18,2021-01-29 18:15,22479.00,24321.00,0.00,0.00,60.79,50.37,53.67,32.40
18,2021-01-29 18:30,22562.00,24242.00,0.00,0.00,60.79,52.03,53.67,-2.56
18,2021-01-29 18:45,22820.00,24345.00,0.00,0.00,60.79,50.13,53.67,31.42
19,2021-01-29 19:00,23102.00,24541.00,0.00,0.00,59.38,54.53,51.66,-60.05
19,2021-01-29 19:15,23249.00,24416.00,0.00,0.00,59.38,47.33,51.66,11.10
19,2021-01-29 19:30,23334.00,24369.00,0.00,0.00,59.38,47.45,51.66,44.12
19,2021-01-29 19:45,23368.00,24140.00,0.00,0.00,59.38,41.93,51.66,16.98
20,2021-01-29 20:00,23386.00,24130.00,0.00,0.00,54.34,53.92,42.53,11.19
20,2021-01-29 20:15,23369.00,23896.00,0.00,0.00,54.34,37.58,42.53,12.62
20,2021-01-29 20:30,23296.00,23844.00,0.00,0.00,54.34,36.15,42.53,-0.68
20,2021-01-29 20:45,23231.00,23938.00,0.00,0.00,54.34,23.45,42.53,-13.10
21,2021-01-29 21:00,23166.00,24162.00,0.00,0.00,50.03,42.63,40.52,16.58
21,2021-01-29 21:15,23107.00,24241.00,0.00,0.00,50.03,34.42,40.52,12.42
21,2021-01-29 21:30,23045.00,24293.00,0.00,0.00,50.03,31.90,40.52,5.22
21,2021-01-29 21:45,22969.00,24377.00,0.00,0.00,50.03,25.25,40.52,-13.31
22,2021-01-29 22:00,22506.00,24131.00,0.00,0.00,45.90,38.06,39.26,41.78
22,2021-01-29 22:15,22381.00,23754.00,0.00,0.00,45.90,25.58,39.26,46.66
22,2021-01-29 22:30,22254.00,23749.00,0.00,0.00,45.90,36.97,39.26,66.54
22,2021-01-29 22:45,22121.00,23531.00,0.00,0.00,45.90,34.70,39.26,45.35
23,2021-01-29 23:00,21985.00,23001.00,0.00,0.00,42.79,40.85,38.71,20.56
23,2021-01-29 23:15,21851.00,23046.00,0.00,0.00,42.79,31.48,38.71,15.83
23,2021-01-29 23:30,21704.00,22567.00,0.00,0.00,42.79,39.36,38.71,22.29
23,2021-01-29 23:45,21552.00,22236.00,0.00,0.00,42.79,35.61,38.71,39.67
0,2021-01-30 00:00,20823.00,22070.00,0.00,0.00,42.02,41.72,37.69,22.88
0,2021-01-30 00:15,20675.00,21590.00,0.00,0.00,42.02,40.60,37.69,23.67
0,2021-01-30 00:30,20517.00,21373.00,0.00,0.00,42.02,36.35,37.69,18.50
0,2021-01-30 00:45,20342.00,20932.00,0.00,0.00,42.02,32.50,37.69,-2.64
1,2021-01-30 01:00,20145.00,20869.00,0.00,0.00,39.42,38.02,38.20,18.63
1,2021-01-30 01:15,20048.00,20597.00,0.00,0.00,39.42,37.40,38.20,20.09
1,2021-01-30 01:30,19924.00,20283.00,0.00,0.00,39.42,26.37,38.20,14.25
1,2021-01-30 01:45,19828.00,20237.00,0.00,0.00,39.42,25.43,38.20,16.27
2,2021-01-30 02:00,19697.00,19744.00,0.00,0.00,37.54,39.22,41.24,168.68
2,2021-01-30 02:15,19611.00,19116.00,0.00,0.00,37.54,39.34,41.24,131.43
2,2021-01-30 02:30,19456.00,18932.00,0.00,0.00,37.54,46.70,41.24,133.27
2,2021-01-30 02:45,19334.00,18573.00,0.00,0.00,37.54,54.00,41.24,97.30
3,2021-01-30 03:00,19198.00,18017.00,0.00,0.00,35.81,41.55,42.70,-42.50
3,2021-01-30 03:15,19053.00,17603.00,0.00,0.00,35.81,43.84,42.70,108.71
3,2021-01-30 03:30,18912.00,17121.00,0.00,0.00,35.81,51.25,42.70,88.15
3,2021-01-30 03:45,18749.00,16701.00,0.00,0.00,35.81,55.94,42.70,82.12
4,2021-01-30 04:00,18590.00,16106.00,0.00,0.00,34.86,34.48,41.32,-11.85
4,2021-01-30 04:15,18225.00,15604.00,0.00,0.00,34.86,37.90,41.32,80.56
4,2021-01-30 04:30,17852.00,15231.00,0.00,0.00,34.86,51.15,41.32,111.23
4,2021-01-30 04:45,17476.00,14802.00,0.00,0.00,34.86,53.90,41.32,97.19
5,2021-01-30 05:00,17090.00,14497.00,0.00,0.00,38.09,42.30,43.96,85.81
5,2021-01-30 05:15,16706.00,14185.00,0.00,0.00,38.09,40.44,43.96,80.24
5,2021-01-30 05:30,16304.00,13549.00,0.00,0.00,38.09,49.12,43.96,88.41
5,2021-01-30 05:45,15895.00,13030.00,0.00,0.00,38.09,51.95,43.96,60.58
6,2021-01-30 06:00,15632.00,12627.00,0.00,0.00,41.08,37.09,44.36,-8.92
6,2021-01-30 06:15,15234.00,12103.00,0.00,0.00,41.08,41.46,44.36,-16.40
6,2021-01-30 06:30,14802.00,11532.00,0.00,0.00,41.08,54.34,44.36,70.58
6,2021-01-30 06:45,14289.00,11003.00,0.00,0.00,41.08,54.78,44.36,64.33
7,2021-01-30 07:00,13736.00,10357.00,0.00,0.00,43.35,49.41,50.71,59.13
7,2021-01-30 07:15,13196.00,10115.00,0.00,0.00,43.35,55.28,50.71,69.67
7,2021-01-30 07:30,12672.00,9490.00,0.00,0.00,43.35,56.52,50.71,68.74
7,2021-01-30 07:45,12156.00,9020.00,9.00,11.00,43.35,60.79,50.71,-31.17
8,2021-01-30 08:00,11634.00,8539.00,52.00,68.00,48.74,45.36,55.46,42.85
8,2021-01-30 08:15,11089.00,8231.00,149.00,196.00,48.74,55.83,55.46,9.40
8,2021-01-30 08:30,10550.00,7866.00,304.00,416.00,48.74,58.74,55.46,8.30
8,2021-01-30 08:45,10009.00,7619.00,527.00,704.00,48.74,59.21,55.46,93.84
9,2021-01-30 09:00,9474.00,7161.00,851.00,1061.00,57.73,48.62,57.22,61.73
9,2021-01-30 09:15,8906.00,6817.00,1165.00,1469.00,57.73,56.17,57.22,61.90
9,2021-01-30 09:30,8336.00,6422.00,1513.00,1753.00,57.73,57.52,57.22,69.74
9,2021-01-30 09:45,7766.00,6020.00,1888.00,2230.00,57.73,59.51,57.22,72.80
10,2021-01-30 10:00,7194.00,5641.00,2242.00,2677.00,57.81,58.67,58.10,74.60
10,2021-01-30 10:15,6762.00,5487.00,2584.00,2751.00,57.81,61.45,58.10,77.25
10,2021-01-30 10:30,6333.00,4926.00,2901.00,3016.00,57.81,57.73,58.10,76.40
10,2021-01-30 10:45,5934.00,4650.00,3157.00,3308.00,57.81,61.63,58.10,76.28
11,2021-01-30 11:00,5528.00,4406.00,3392.00,3626.00,57.78,54.40,57.98,46.90
11,2021-01-30 11:15,5293.00,4275.00,3582.00,3979.00,57.78,59.22,57.98,14.00
11,2021-01-30 11:30,5078.00,4039.00,3705.00,4326.00,57.78,53.63,57.98,81.80
11,2021-01-30 11:45,4864.00,3917.00,3767.00,4469.00,57.78,55.80,57.98,17.36
12,2021-01-30 12:00,4661.00,3803.00,3798.00,4675.00,55.13,60.18,55.76,107.91
12,2021-01-30 12:15,4491.00,3662.00,3798.00,4776.00,55.13,53.90,55.76,-0.36
12,2021-01-30 12:30,4359.00,3444.00,3750.00,4494.00,55.13,48.10,55.76,23.30
12,2021-01-30 12:45,4262.00,3390.00,3660.00,4513.00,55.13,44.12,55.76,48.61
13,2021-01-30 13:00,4189.00,3334.00,3544.00,4471.00,50.60,56.32,53.10,67.50
13,2021-01-30 13:15,4139.00,3306.00,3412.00,4125.00,50.60,53.28,53.10,61.89
13,2021-01-30 13:30,4102.00,3318.00,3252.00,3814.00,50.60,53.10,53.10,67.99
13,2021-01-30 13:45,4080.00,3641.00,3062.00,3455.00,50.60,45.41,53.10,60.47
14,2021-01-30 14:00,4072.00,3594.00,2851.00,3175.00,47.99,45.35,50.55,78.88
14,2021-01-30 14:15,4071.00,3620.00,2622.00,2848.00,47.99,45.10,50.55,101.75
14,2021-01-30 14:30,4100.00,3771.00,2370.00,2625.00,47.99,56.58,50.55,84.50
14,2021-01-30 14:45,4129.00,3899.00,2100.00,2377.00,47.99,55.62,50.55,92.85
15,2021-01-30 15:00,4159.00,4221.00,1819.00,2011.00,48.05,54.99,54.71,76.25
15,2021-01-30 15:15,4272.00,4352.00,1527.00,1568.00,48.05,58.79,54.71,77.59
15,2021-01-30 15:30,4383.00,4493.00,1227.00,1191.00,48.05,62.80,54.71,96.01
15,2021-01-30 15:45,4504.00,4662.00,919.00,935.00,48.05,63.89,54.71,97.71
16,2021-01-30 16:00,4623.00,4790.00,633.00,655.00,56.58,55.69,59.30,81.92
16,2021-01-30 16:15,4784.00,4943.00,381.00,407.00,56.58,59.09,59.30,85.04
16,2021-01-30 16:30,4944.00,5135.00,187.00,204.00,56.58,64.55,59.30,87.31
16,2021-01-30 16:45,5095.00,5244.00,68.00,72.00,56.58,68.00,59.30,90.88
17,2021-01-30 17:00,5246.00,5462.00,13.00,11.00,60.58,61.84,66.04,82.62
17,2021-01-30 17:15,5447.00,5732.00,0.00,0.00,60.58,70.44,66.04,99.08
17,2021-01-30 17:30,5665.00,5765.00,0.00,0.00,60.58,71.21,66.04,100.88
17,2021-01-30 17:45,5889.00,5837.00,0.00,0.00,60.58,76.91,66.04,111.29
18,2021-01-30 18:00,6123.00,6223.00,0.00,0.00,61.65,76.33,66.42,101.76
18,2021-01-30 18:15,6357.00,6425.00,0.00,0.00,61.65,69.17,66.42,93.38
18,2021-01-30 18:30,6623.00,6433.00,0.00,0.00,61.65,74.64,66.42,103.07
18,2021-01-30 18:45,6941.00,6732.00,0.00,0.00,61.65,60.36,66.42,93.29
19,2021-01-30 19:00,7224.00,6961.00,0.00,0.00,59.62,93.67,64.42,168.90
19,2021-01-30 19:15,7421.00,7080.00,0.00,0.00,59.62,81.90,64.42,268.36
19,2021-01-30 19:30,7564.00,7019.00,0.00,0.00,59.62,82.98,64.42,133.51
19,2021-01-30 19:45,7675.00,7006.00,0.00,0.00,59.62,75.57,64.42,118.83
20,2021-01-30 20:00,7777.00,6795.00,0.00,0.00,52.78,75.10,59.46,5.71
20,2021-01-30 20:15,7882.00,6833.00,0.00,0.00,52.78,58.69,59.46,65.57
20,2021-01-30 20:30,7965.00,6849.00,0.00,0.00,52.78,52.85,59.46,64.55
20,2021-01-30 20:45,8039.00,6856.00,0.00,0.00,52.78,46.25,59.46,52.48
21,2021-01-30 21:00,8113.00,6980.00,0.00,0.00,46.96,63.36,52.03,69.38
21,2021-01-30 21:15,8237.00,7093.00,0.00,0.00,46.96,50.14,52.03,99.66
21,2021-01-30 21:30,8357.00,7119.00,0.00,0.00,46.96,45.39,52.03,20.61
21,2021-01-30 21:45,8478.00,7345.00,0.00,0.00,46.96,41.44,52.03,9.19
22,2021-01-30 22:00,8491.00,7349.00,0.00,0.00,46.98,64.14,50.60,-55.96
22,2021-01-30 22:15,8614.00,7598.00,0.00,0.00,46.98,46.42,50.60,65.34
22,2021-01-30 22:30,8733.00,7893.00,0.00,0.00,46.98,43.47,50.60,51.20
22,2021-01-30 22:45,8851.00,8211.00,0.00,0.00,46.98,40.69,50.60,67.79
23,2021-01-30 23:00,8969.00,8372.00,0.00,0.00,42.30,60.51,46.61,70.90
23,2021-01-30 23:15,9121.00,8517.00,0.00,0.00,42.30,44.32,46.61,105.19
23,2021-01-30 23:30,9259.00,8627.00,0.00,0.00,42.30,44.28,46.61,69.81
23,2021-01-30 23:45,9397.00,8760.00,0.00,0.00,42.30,30.91,46.61,39.57
0,2021-01-31 00:00,8133.00,8830.00,0.00,0.00,42.08,45.84,40.77,53.35
0,2021-01-31 00:15,8172.00,8864.00,0.00,0.00,42.08,36.88,40.77,97.74
0,2021-01-31 00:30,8181.00,9089.00,0.00,0.00,42.08,37.01,40.77,56.71
0,2021-01-31 00:45,8143.00,8984.00,0.00,0.00,42.08,39.69,40.77,57.82
1,2021-01-31 01:00,8101.00,8721.00,0.00,0.00,40.98,53.85,40.27,78.49
1,2021-01-31 01:15,8078.00,8526.00,0.00,0.00,40.98,40.80,40.27,65.43
1,2021-01-31 01:30,8077.00,8422.00,0.00,0.00,40.98,47.49,40.27,58.30
1,2021-01-31 01:45,8090.00,8431.00,0.00,0.00,40.98,38.51,40.27,47.48
2,2021-01-31 02:00,8113.00,8438.00,0.00,0.00,40.51,49.26,38.02,24.10
2,2021-01-31 02:15,8134.00,8463.00,0.00,0.00,40.51,34.35,38.02,88.34
2,2021-01-31 02:30,8172.00,8512.00,0.00,0.00,40.51,36.77,38.02,2.28
2,2021-01-31 02:45,8216.00,8531.00,0.00,0.00,40.51,28.99,38.02,66.41
3,2021-01-31 03:00,8260.00,8513.00,0.00,0.00,39.50,37.29,36.75,12.94
3,2021-01-31 03:15,8321.00,8583.00,0.00,0.00,39.50,36.50,36.75,85.69
3,2021-01-31 03:30,8381.00,8495.00,0.00,0.00,39.50,34.09,36.75,-3.71
3,2021-01-31 03:45,8439.00,8494.00,0.00,0.00,39.50,33.76,36.75,54.55
4,2021-01-31 04:00,8497.00,8293.00,0.00,0.00,38.61,36.03,35.84,57.99
4,2021-01-31 04:15,8497.00,8105.00,0.00,0.00,38.61,35.03,35.84,78.15
4,2021-01-31 04:30,8499.00,8036.00,0.00,0.00,38.61,36.19,35.84,19.72
4,2021-01-31 04:45,8502.00,8144.00,0.00,0.00,38.61,35.78,35.84,13.29
5,2021-01-31 05:00,8504.00,8127.00,0.00,0.00,40.41,50.89,38.56,8.78
5,2021-01-31 05:15,8528.00,8248.00,0.00,0.00,40.41,41.25,38.56,19.93
5,2021-01-31 05:30,8535.00,8485.00,0.00,0.00,40.41,37.79,38.56,-3.71
5,2021-01-31 05:45,8540.00,8705.00,0.00,0.00,40.41,32.12,38.56,115.82
6,2021-01-31 06:00,8627.00,8929.00,0.00,0.00,40.37,33.08,38.54,76.30
6,2021-01-31 06:15,8630.00,8828.00,0.00,0.00,40.37,36.23,38.54,43.57
6,2021-01-31 06:30,8604.00,8827.00,0.00,0.00,40.37,42.51,38.54,65.66
6,2021-01-31 06:45,8536.00,8663.00,0.00,0.00,40.37,43.63,38.54,33.91
7,2021-01-31 07:00,8478.00,8766.00,0.00,0.00,41.29,39.26,41.84,43.32
7,2021-01-31 07:15,8402.00,8991.00,0.00,0.00,41.29,40.73,41.84,49.83
7,2021-01-31 07:30,8331.00,9137.00,0.00,0.00,41.29,45.37,41.84,76.31
7,2021-01-31 07:45,8275.00,9108.00,19.00,20.00,41.29,46.15,41.84,18.40
8,2021-01-31 08:00,8223.00,9456.00,131.00,112.00,44.85,37.57,43.87,29.27
8,2021-01-31 08:15,8185.00,9343.00,482.00,377.00,44.85,39.93,43.87,87.57
8,2021-01-31 08:30,8163.00,9505.00,1122.00,837.00,44.85,41.33,43.87,91.15
8,2021-01-31 08:45,8115.00,9501.00,1930.00,1418.00,44.85,52.27,43.87,91.56
9,2021-01-31 09:00,8065.00,9120.00,3051.00,2012.00,49.15,41.26,47.05,91.02
9,2021-01-31 09:15,7828.00,8686.00,3952.00,2542.00,49.15,54.30,47.05,87.41
9,2021-01-31 09:30,7590.00,8515.00,4865.00,3135.00,49.15,57.52,47.05,88.11
9,2021-01-31 09:45,7351.00,8187.00,5783.00,3976.00,49.15,57.37,47.05,88.65
10,2021-01-31 10:00,7112.00,7990.00,6648.00,4764.00,50.73,50.98,50.14,90.81
10,2021-01-31 10:15,6828.00,7602.00,7467.00,5492.00,50.73,49.50,50.14,21.97
10,2021-01-31 10:30,6544.00,7209.00,8242.00,6046.00,50.73,46.35,50.14,63.95
